,Hour,Weekno,Enhanced_Weekday,gas_price,demand_2da,Solar7da,Wind7da,np15_outage_total,demandMinusWindMinusSolar,Ph,target0
2023-10-27 18:00:00,19.0,43.0,5.0,8.46,26469.14,0.65,279.3,4207.13,26189.19,75.81441,78.89715
2023-10-27 19:00:00,20.0,43.0,5.0,8.46,26501.74,0.0,343.2,4142.91,26158.54,78.89715,75.34214
2023-10-27 20:00:00,21.0,43.0,5.0,8.46,25806.8,0.0,396.23,4186.71,25410.57,75.34214,73.06533
2023-10-27 21:00:00,22.0,43.0,5.0,8.46,25295.72,0.0,457.56,3888.92,24838.16,73.06533,71.00904
2023-10-27 22:00:00,23.0,43.0,5.0,8.46,24163.07,0.0,480.99,3901.07,23682.079999999998,71.00904,71.3781
2023-10-27 23:00:00,24.0,43.0,5.0,8.46,22950.03,0.0,484.13,3930.92,22465.899999999998,71.3781,66.27
2023-10-28 00:00:00,1.0,43.0,6.0,8.55,21991.93,0.0,391.59,3799.1800000000003,21600.34,66.27,65.84536
2023-10-28 01:00:00,2.0,43.0,6.0,8.55,21188.14,0.0,373.56,3907.48,20814.579999999998,65.84536,62.6589
2023-10-28 02:00:00,3.0,43.0,6.0,8.55,20497.17,0.0,329.33,3906.32,20167.839999999997,62.6589,62.67558
2023-10-28 03:00:00,4.0,43.0,6.0,8.55,20169.61,0.0,266.28,3895.1400000000003,19903.33,62.67558,62.9001
2023-10-28 04:00:00,5.0,43.0,6.0,8.55,20178.66,0.0,211.54,3936.44,19967.12,62.9001,64.11219
2023-10-28 05:00:00,6.0,43.0,6.0,8.55,20746.99,0.0,180.41,3866.2400000000002,20566.58,64.11219,67.71319
2023-10-28 06:00:00,7.0,43.0,6.0,8.55,21756.19,0.0,163.2,3841.21,21592.989999999998,67.71319,75.42144
2023-10-28 07:00:00,8.0,43.0,6.0,8.55,22430.35,152.94,158.17,3843.37,22119.24,75.42144,81.18403
2023-10-28 08:00:00,9.0,43.0,6.0,8.55,21631.98,842.1,168.69,3853.81,20621.190000000002,81.18403,77.55
2023-10-28 09:00:00,10.0,43.0,6.0,8.55,20381.46,1506.14,210.02,3815.42,18665.3,77.55,61.68627
2023-10-28 10:00:00,11.0,43.0,6.0,8.55,18759.25,1644.47,320.14,3838.2900000000004,16794.64,61.68627,57.83874
2023-10-28 11:00:00,12.0,43.0,6.0,8.55,17441.71,1597.77,468.2,3875.41,15375.739999999998,57.83874,53.10822
2023-10-28 12:00:00,13.0,43.0,6.0,8.55,16681.56,1561.74,548.15,3865.7599999999998,14571.670000000002,53.10822,51.54383
2023-10-28 13:00:00,14.0,43.0,6.0,8.55,16690.73,1570.83,573.8,3875.92,14546.1,51.54383,49.17094
2023-10-28 14:00:00,15.0,43.0,6.0,8.55,17317.38,1608.56,633.54,3895.74,15075.280000000002,49.17094,46.23
2023-10-28 15:00:00,16.0,43.0,6.0,8.55,18727.97,1596.17,722.46,3886.68,16409.340000000004,46.23,46.16749
2023-10-28 16:00:00,17.0,43.0,6.0,8.55,20712.08,1179.85,752.15,3856.51,18780.08,46.16749,54.51346
2023-10-28 17:00:00,18.0,43.0,6.0,8.55,22949.44,367.87,738.37,3765.72,21843.2,54.51346,71.853
2023-10-28 18:00:00,19.0,43.0,6.0,8.55,24714.29,0.38,773.95,3729.75,23939.96,71.853,77.27765
2023-10-28 19:00:00,20.0,43.0,6.0,8.55,24923.99,0.0,865.43,3716.79,24058.56,77.27765,76.13841
2023-10-28 20:00:00,21.0,43.0,6.0,8.55,24430.86,0.0,959.65,3705.5,23471.21,76.13841,75.34083
2023-10-28 21:00:00,22.0,43.0,6.0,8.55,23991.76,0.0,1027.2,3726.32,22964.559999999998,75.34083,75.29948
2023-10-28 22:00:00,23.0,43.0,6.0,8.55,23004.85,0.0,1102.25,3803.81,21902.6,75.29948,74.77428
2023-10-28 23:00:00,24.0,43.0,6.0,8.55,21891.22,0.0,1161.72,4005.3500000000004,20729.5,74.77428,74.0
2023-10-29 00:00:00,1.0,43.0,7.0,8.55,20830.83,0.0,1095.13,3893.13,19735.7,74.0,66.1434
2023-10-29 01:00:00,2.0,43.0,7.0,8.55,20114.3,0.0,1110.38,3827.5600000000004,19003.92,66.1434,65.42011
2023-10-29 02:00:00,3.0,43.0,7.0,8.55,19583.99,0.0,1120.51,3821.17,18463.480000000003,65.42011,61.55179
2023-10-29 03:00:00,4.0,43.0,7.0,8.55,19304.24,0.0,1130.22,3709.16,18174.02,61.55179,61.56238
2023-10-29 04:00:00,5.0,43.0,7.0,8.55,19231.18,0.0,1125.39,3699.12,18105.79,61.56238,63.0197
2023-10-29 05:00:00,6.0,43.0,7.0,8.55,19483.24,0.0,1103.97,3718.63,18379.27,63.0197,64.14767
2023-10-29 06:00:00,7.0,43.0,7.0,8.55,20228.89,0.0,1071.4,3781.96,19157.489999999998,64.14767,64.86233
2023-10-29 07:00:00,8.0,43.0,7.0,8.55,20632.33,147.63,1016.81,3775.3999999999996,19467.89,64.86233,78.514
2023-10-29 08:00:00,9.0,43.0,7.0,8.55,19741.66,831.78,933.12,3784.75,17976.760000000002,78.514,69.3167
2023-10-29 09:00:00,10.0,43.0,7.0,8.55,18074.65,1485.6,846.12,3804.19,15742.930000000002,69.3167,61.05995
2023-10-29 10:00:00,11.0,43.0,7.0,8.55,16498.77,1620.93,747.56,3984.46,14130.28,61.05995,55.38
2023-10-29 11:00:00,12.0,43.0,7.0,8.55,15472.17,1581.16,627.37,3996.37,13263.64,55.38,52.19377
2023-10-29 12:00:00,13.0,43.0,7.0,8.55,14967.08,1544.09,494.75,3817.17,12928.24,52.19377,51.73956
2023-10-29 13:00:00,14.0,43.0,7.0,8.55,15199.12,1547.01,362.7,3831.34,13289.41,51.73956,53.75459
2023-10-29 14:00:00,15.0,43.0,7.0,8.55,16113.45,1578.7,262.32,3844.06,14272.43,53.75459,51.86326
2023-10-29 15:00:00,16.0,43.0,7.0,8.55,17806.82,1558.55,196.96,3835.5499999999997,16051.310000000001,51.86326,58.01991
2023-10-29 16:00:00,17.0,43.0,7.0,8.55,19949.39,1135.71,147.64,3811.65,18666.04,58.01991,60.25579
2023-10-29 17:00:00,18.0,43.0,7.0,8.55,22473.83,345.79,108.8,3767.54,22019.24,60.25579,79.03461
2023-10-29 18:00:00,19.0,43.0,7.0,8.55,24438.64,0.13,91.56,3750.6899999999996,24346.949999999997,79.03461,82.25427
2023-10-29 19:00:00,20.0,43.0,7.0,8.55,24876.42,0.0,86.93,3731.32,24789.489999999998,82.25427,80.19538
2023-10-29 20:00:00,21.0,43.0,7.0,8.55,24285.85,0.0,84.03,3754.32,24201.82,80.19538,80.077
2023-10-29 21:00:00,22.0,43.0,7.0,8.55,23748.94,0.0,85.36,3797.3,23663.579999999998,80.077,78.09995
2023-10-29 22:00:00,23.0,43.0,7.0,8.55,22562.82,0.0,92.95,3805.47,22469.87,78.09995,78.48981
2023-10-29 23:00:00,24.0,43.0,7.0,8.55,21326.9,0.0,104.42,3833.63,21222.480000000003,78.48981,77.56885
2023-10-30 00:00:00,1.0,44.0,1.0,8.55,20761.11,0.0,95.07,3832.77,20666.04,77.56885,74.03547
2023-10-30 01:00:00,2.0,44.0,1.0,8.55,20191.3,0.0,95.47,3828.3100000000004,20095.829999999998,74.03547,69.57556
2023-10-30 02:00:00,3.0,44.0,1.0,8.55,19756.08,0.0,102.67,3826.8599999999997,19653.410000000003,69.57556,68.95113
2023-10-30 03:00:00,4.0,44.0,1.0,8.55,19736.13,0.0,116.95,3816.59,19619.18,68.95113,67.75928
2023-10-30 04:00:00,5.0,44.0,1.0,8.55,20257.32,0.0,117.95,3809.96,20139.37,67.75928,68.77527
2023-10-30 05:00:00,6.0,44.0,1.0,8.55,21634.47,0.0,102.94,4615.39,21531.530000000002,68.77527,77.34641
2023-10-30 06:00:00,7.0,44.0,1.0,8.55,23949.51,0.0,96.16,4604.18,23853.35,77.34641,85.64
2023-10-30 07:00:00,8.0,44.0,1.0,8.55,25338.81,138.75,94.79,4716.46,25105.27,85.64,87.76557
2023-10-30 08:00:00,9.0,44.0,1.0,8.55,24351.45,804.04,84.43,4773.39,23462.98,87.76557,75.40438
2023-10-30 09:00:00,10.0,44.0,1.0,8.55,22651.02,1460.99,64.94,4779.12,21125.09,75.40438,68.43611
2023-10-30 10:00:00,11.0,44.0,1.0,8.55,20965.16,1594.82,45.89,4802.780000000001,19324.45,68.43611,60.52446
2023-10-30 11:00:00,12.0,44.0,1.0,8.55,19904.15,1548.18,37.17,4831.07,18318.800000000003,60.52446,57.38633
2023-10-30 12:00:00,13.0,44.0,1.0,8.55,19431.11,1529.76,30.31,4843.6900000000005,17871.04,57.38633,53.79303
2023-10-30 13:00:00,14.0,44.0,1.0,8.55,19663.8,1533.59,23.14,4837.12,18107.07,53.79303,52.27939
2023-10-30 14:00:00,15.0,44.0,1.0,8.55,20441.4,1563.14,16.76,4848.71,18861.500000000004,52.27939,53.87291
2023-10-30 15:00:00,16.0,44.0,1.0,8.55,21865.57,1545.46,12.11,4854.33,20308.0,53.87291,58.73294
2023-10-30 16:00:00,17.0,44.0,1.0,8.55,23784.08,1127.26,9.34,4909.799999999999,22647.480000000003,58.73294,66.13054
2023-10-30 17:00:00,18.0,44.0,1.0,8.55,26057.42,335.42,9.04,4678.16,25712.96,66.13054,83.85342
2023-10-30 18:00:00,19.0,44.0,1.0,8.55,27594.0,0.06,10.68,3793.58,27583.26,83.85342,90.48
2023-10-30 19:00:00,20.0,44.0,1.0,8.55,27413.7,0.0,12.81,3774.33,27400.89,90.48,85.32857
2023-10-30 20:00:00,21.0,44.0,1.0,8.55,26609.73,0.0,14.65,3773.23,26595.079999999998,85.32857,84.56598
2023-10-30 21:00:00,22.0,44.0,1.0,8.55,25775.44,0.0,14.67,3808.4100000000003,25760.77,84.56598,83.16386
2023-10-30 22:00:00,23.0,44.0,1.0,8.55,24247.97,0.0,13.3,3814.31,24234.670000000002,83.16386,81.90348
2023-10-30 23:00:00,24.0,44.0,1.0,8.55,22770.2,0.0,13.17,3831.19,22757.030000000002,81.90348,77.89671
2023-10-31 00:00:00,1.0,44.0,2.0,9.38,22050.39,0.0,11.03,4092.37,22039.36,77.89671,74.40217
2023-10-31 01:00:00,2.0,44.0,2.0,9.38,21349.88,0.0,8.86,4080.06,21341.02,74.40217,68.56772
2023-10-31 02:00:00,3.0,44.0,2.0,9.38,20817.12,0.0,7.83,4077.01,20809.289999999997,68.56772,65.3194
2023-10-31 03:00:00,4.0,44.0,2.0,9.38,20667.47,0.0,8.64,4060.7,20658.83,65.3194,65.34516
2023-10-31 04:00:00,5.0,44.0,2.0,9.38,21030.58,0.0,11.34,4056.9700000000003,21019.24,65.34516,66.08
2023-10-31 05:00:00,6.0,44.0,2.0,9.38,22260.21,0.0,15.67,4825.52,22244.54,66.08,74.89459
2023-10-31 06:00:00,7.0,44.0,2.0,9.38,24431.25,0.0,21.05,5538.74,24410.2,74.89459,86.50431
2023-10-31 07:00:00,8.0,44.0,2.0,9.38,25844.32,126.26,24.56,5309.7,25693.5,86.50431,85.94751
2023-10-31 08:00:00,9.0,44.0,2.0,9.38,24889.34,708.49,26.89,5336.12,24153.96,85.94751,75.6
2023-10-31 09:00:00,10.0,44.0,2.0,9.38,23289.08,1293.75,24.74,5342.3,21970.59,75.6,66.1456
2023-10-31 10:00:00,11.0,44.0,2.0,9.38,21792.01,1444.68,20.95,5349.17,20326.379999999997,66.1456,61.06046
2023-10-31 11:00:00,12.0,44.0,2.0,9.38,20826.62,1424.88,18.68,5705.45,19383.059999999998,61.06046,56.75
2023-10-31 12:00:00,13.0,44.0,2.0,9.38,20417.87,1392.18,18.13,5733.29,19007.559999999998,56.75,53.1604
2023-10-31 13:00:00,14.0,44.0,2.0,9.38,20810.4,1366.73,17.48,5400.3099999999995,19426.190000000002,53.1604,53.57325
2023-10-31 14:00:00,15.0,44.0,2.0,9.38,21712.47,1322.79,16.13,5365.03,20373.55,53.57325,53.92756
2023-10-31 15:00:00,16.0,44.0,2.0,9.38,23191.73,1198.87,13.72,5282.889999999999,21979.14,53.92756,58.37655
2023-10-31 16:00:00,17.0,44.0,2.0,9.38,24948.05,811.25,10.6,5235.66,24126.2,58.37655,65.16109
2023-10-31 17:00:00,18.0,44.0,2.0,9.38,26764.32,233.63,10.25,5075.01,26520.44,65.16109,85.94135
2023-10-31 18:00:00,19.0,44.0,2.0,9.38,28053.32,0.04,11.4,4436.12,28041.879999999997,85.94135,92.49954
2023-10-31 19:00:00,20.0,44.0,2.0,9.38,27799.18,0.0,10.86,3950.43,27788.32,92.49954,84.8294
2023-10-31 20:00:00,21.0,44.0,2.0,9.38,26928.8,0.0,9.1,3947.98,26919.7,84.8294,82.86061
2023-10-31 21:00:00,22.0,44.0,2.0,9.38,26121.97,0.0,7.41,3943.0299999999997,26114.56,82.86061,82.3512
2023-10-31 22:00:00,23.0,44.0,2.0,9.38,24632.24,0.0,7.12,3957.55,24625.120000000003,82.3512,78.64069
2023-10-31 23:00:00,24.0,44.0,2.0,9.38,23165.82,0.0,5.98,3907.7599999999998,23159.84,78.64069,73.1673
2023-11-01 00:00:00,1.0,44.0,3.0,9.75,22015.86,0.0,4.71,4828.9,22011.15,73.1673,85.35898
2023-11-01 01:00:00,2.0,44.0,3.0,9.75,21300.2,0.0,4.59,4617.97,21295.61,85.35898,77.26735
2023-11-01 02:00:00,3.0,44.0,3.0,9.75,20764.33,0.0,4.84,4622.1,20759.49,77.26735,76.84107
2023-11-01 03:00:00,4.0,44.0,3.0,9.75,20468.1,0.0,5.84,4614.8099999999995,20462.26,76.84107,76.75422
2023-11-01 04:00:00,5.0,44.0,3.0,9.75,20879.31,0.0,8.07,4593.61,20871.24,76.75422,80.08
2023-11-01 05:00:00,6.0,44.0,3.0,9.75,22142.52,0.0,10.86,4516.65,22131.66,80.08,88.7421
2023-11-01 06:00:00,7.0,44.0,3.0,9.75,24310.7,0.0,12.87,4661.370000000001,24297.83,88.7421,102.48968
2023-11-01 07:00:00,8.0,44.0,3.0,9.75,25697.17,121.46,14.2,5089.450000000001,25561.51,102.48968,99.89458
2023-11-01 08:00:00,9.0,44.0,3.0,9.75,24677.61,724.3,14.11,5096.74,23939.2,99.89458,89.79
2023-11-01 09:00:00,10.0,44.0,3.0,9.75,23024.73,1352.87,12.54,5126.24,21659.32,89.79,78.73203
2023-11-01 10:00:00,11.0,44.0,3.0,9.75,21399.65,1506.26,10.68,5194.42,19882.710000000003,78.73203,70.81085
2023-11-01 11:00:00,12.0,44.0,3.0,9.75,20297.86,1480.27,9.53,5217.26,18808.06,70.81085,64.77
2023-11-01 12:00:00,13.0,44.0,3.0,9.75,19934.3,1448.67,8.89,5200.46,18476.739999999998,64.77,65.32984
2023-11-01 13:00:00,14.0,44.0,3.0,9.75,20333.19,1451.6,8.08,5202.71,18873.51,65.32984,66.71619
2023-11-01 14:00:00,15.0,44.0,3.0,9.75,21287.45,1478.31,8.71,5146.41,19800.43,66.71619,66.93158
2023-11-01 15:00:00,16.0,44.0,3.0,9.75,22785.85,1449.87,10.74,5142.85,21325.239999999998,66.93158,74.92032
2023-11-01 16:00:00,17.0,44.0,3.0,9.75,24609.33,1024.05,11.87,5077.48,23573.410000000003,74.92032,81.54204
2023-11-01 17:00:00,18.0,44.0,3.0,9.75,26577.09,289.54,13.14,4787.6,26274.41,81.54204,99.7487
2023-11-01 18:00:00,19.0,44.0,3.0,9.75,27948.4,0.0,16.4,4791.610000000001,27932.0,99.7487,106.15116
2023-11-01 19:00:00,20.0,44.0,3.0,9.75,27586.04,0.0,20.96,4961.01,27565.08,106.15116,96.81226
2023-11-01 20:00:00,21.0,44.0,3.0,9.75,26667.91,0.0,25.76,4954.4400000000005,26642.15,96.81226,95.52328
2023-11-01 21:00:00,22.0,44.0,3.0,9.75,25789.71,0.0,32.4,4946.92,25757.309999999998,95.52328,95.35565
2023-11-01 22:00:00,23.0,44.0,3.0,9.75,24211.18,0.0,37.77,4958.039999999999,24173.41,95.35565,91.0
2023-11-01 23:00:00,24.0,44.0,3.0,9.75,22787.65,0.0,40.66,4979.47,22746.99,91.0,75.73612
2023-11-02 00:00:00,1.0,44.0,4.0,10.56,21931.09,0.0,34.79,4760.67,21896.3,75.73612,73.40168
2023-11-02 01:00:00,2.0,44.0,4.0,10.56,21207.78,0.0,34.16,4737.08,21173.62,73.40168,68.51548
2023-11-02 02:00:00,3.0,44.0,4.0,10.56,20674.25,0.0,32.51,4735.8,20641.74,68.51548,68.08
2023-11-02 03:00:00,4.0,44.0,4.0,10.56,20380.25,0.0,33.52,4712.91,20346.73,68.08,68.33111
2023-11-02 04:00:00,5.0,44.0,4.0,10.56,20768.18,0.0,36.47,4504.19,20731.71,68.33111,68.88027
2023-11-02 05:00:00,6.0,44.0,4.0,10.56,21977.27,0.0,38.87,5205.41,21938.4,68.88027,72.20597
2023-11-02 06:00:00,7.0,44.0,4.0,10.56,24112.42,0.0,42.33,5179.59,24070.089999999997,72.20597,82.6153
2023-11-02 07:00:00,8.0,44.0,4.0,10.56,25454.12,113.35,44.68,5267.75,25296.09,82.6153,88.06318
2023-11-02 08:00:00,9.0,44.0,4.0,10.56,24474.71,714.72,46.77,5272.67,23713.219999999998,88.06318,78.49365
2023-11-02 09:00:00,10.0,44.0,4.0,10.56,22920.24,1369.59,45.53,5322.3,21505.120000000003,78.49365,70.31367
2023-11-02 10:00:00,11.0,44.0,4.0,10.56,21387.73,1535.5,40.95,5376.969999999999,19811.28,70.31367,60.25391
2023-11-02 11:00:00,12.0,44.0,4.0,10.56,20358.94,1495.82,42.16,5419.83,18820.96,60.25391,58.02873
2023-11-02 12:00:00,13.0,44.0,4.0,10.56,20093.8,1460.85,45.47,5392.48,18587.48,58.02873,57.41
2023-11-02 13:00:00,14.0,44.0,4.0,10.56,20619.23,1456.11,44.73,5349.91,19118.39,57.41,56.47198
2023-11-02 14:00:00,15.0,44.0,4.0,10.56,21773.82,1456.52,40.71,5345.54,20276.59,56.47198,55.99595
2023-11-02 15:00:00,16.0,44.0,4.0,10.56,23269.75,1382.15,35.06,5349.47,21852.539999999997,55.99595,62.96599
2023-11-02 16:00:00,17.0,44.0,4.0,10.56,24968.6,946.0,29.07,5319.52,23993.53,62.96599,68.60682
2023-11-02 17:00:00,18.0,44.0,4.0,10.56,26712.0,262.74,31.56,5216.4,26417.699999999997,68.60682,91.01403
2023-11-02 18:00:00,19.0,44.0,4.0,10.56,27838.72,0.02,49.18,4179.29,27789.52,91.01403,91.02667
2023-11-02 19:00:00,20.0,44.0,4.0,10.56,27501.3,0.0,73.34,4125.219999999999,27427.96,91.02667,89.90004
2023-11-02 20:00:00,21.0,44.0,4.0,10.56,26617.46,0.0,101.15,4175.65,26516.309999999998,89.90004,91.5595
2023-11-02 21:00:00,22.0,44.0,4.0,10.56,25733.38,0.0,109.99,4172.21,25623.39,91.5595,91.41478
2023-11-02 22:00:00,23.0,44.0,4.0,10.56,24271.54,0.0,107.49,4192.43,24164.05,91.41478,81.4612
2023-11-02 23:00:00,24.0,44.0,4.0,10.56,22854.24,0.0,113.78,4263.27,22740.460000000003,81.4612,70.03849
2023-11-03 00:00:00,1.0,44.0,5.0,10.71,21733.95,0.0,67.92,4318.67,21666.030000000002,70.03849,64.5026
2023-11-03 01:00:00,2.0,44.0,5.0,10.71,20919.74,0.0,46.65,4302.860000000001,20873.09,64.5026,64.96882
2023-11-03 02:00:00,3.0,44.0,5.0,10.71,20338.7,0.0,40.11,4298.88,20298.59,64.96882,62.93604
2023-11-03 03:00:00,4.0,44.0,5.0,10.71,20137.26,0.0,31.72,4260.7,20105.539999999997,62.93604,62.44332
2023-11-03 04:00:00,5.0,44.0,5.0,10.71,20560.27,0.0,25.04,4259.0,20535.23,62.44332,63.78489
2023-11-03 05:00:00,6.0,44.0,5.0,10.71,21701.82,0.0,20.56,4982.66,21681.26,63.78489,70.87109
2023-11-03 06:00:00,7.0,44.0,5.0,10.71,23705.46,0.0,19.58,5303.0,23685.879999999997,70.87109,82.64
2023-11-03 07:00:00,8.0,44.0,5.0,10.71,24995.95,85.78,18.92,5300.08,24891.250000000004,82.64,81.56132
2023-11-03 08:00:00,9.0,44.0,5.0,10.71,24106.19,633.87,16.4,5247.15,23455.92,81.56132,66.96824
2023-11-03 09:00:00,10.0,44.0,5.0,10.71,22567.91,1292.33,13.09,5189.41,21262.49,66.96824,49.55775
2023-11-03 10:00:00,11.0,44.0,5.0,10.71,20754.62,1484.25,9.74,5242.08,19260.629999999997,49.55775,47.45387
2023-11-03 11:00:00,12.0,44.0,5.0,10.71,19738.74,1437.98,8.89,5186.87,18291.870000000003,47.45387,47.04912
2023-11-03 12:00:00,13.0,44.0,5.0,10.71,19651.76,1402.3,9.84,5124.799999999999,18239.62,47.04912,45.90148
2023-11-03 13:00:00,14.0,44.0,5.0,10.71,20355.88,1414.2,13.55,5134.21,18928.13,45.90148,44.79992
2023-11-03 14:00:00,15.0,44.0,5.0,10.71,21310.83,1448.55,20.53,5141.6,19841.750000000004,44.79992,45.71002
2023-11-03 15:00:00,16.0,44.0,5.0,10.71,22799.68,1406.43,27.49,5167.82,21365.76,45.71002,50.38266
2023-11-03 16:00:00,17.0,44.0,5.0,10.71,24459.25,957.04,33.13,5094.23,23469.079999999998,50.38266,66.95883
2023-11-03 17:00:00,18.0,44.0,5.0,10.71,26095.96,255.4,41.72,5188.29,25798.839999999997,66.95883,89.47816
2023-11-03 18:00:00,19.0,44.0,5.0,10.71,27147.83,0.0,53.44,4457.110000000001,27094.390000000003,89.47816,88.20704
2023-11-03 19:00:00,20.0,44.0,5.0,10.71,26596.26,0.0,76.06,4340.84,26520.199999999997,88.20704,82.02435
2023-11-03 20:00:00,21.0,44.0,5.0,10.71,25846.61,0.0,114.61,4213.219999999999,25732.0,82.02435,80.16768
2023-11-03 21:00:00,22.0,44.0,5.0,10.71,25162.45,0.0,149.92,4234.13,25012.530000000002,80.16768,81.01811
2023-11-03 22:00:00,23.0,44.0,5.0,10.71,23989.59,0.0,183.08,4221.28,23806.51,81.01811,72.7116
2023-11-03 23:00:00,24.0,44.0,5.0,10.71,22625.14,0.0,212.67,4332.719999999999,22412.47,72.7116,68.09208
2023-11-04 00:00:00,1.0,44.0,6.0,9.21,21638.15,0.0,214.79,4689.8099999999995,21423.36,68.09208,60.93842
2023-11-04 01:00:00,2.0,44.0,6.0,9.21,20820.18,0.0,256.09,4682.219999999999,20564.09,60.93842,62.38839
2023-11-04 02:00:00,3.0,44.0,6.0,9.21,20241.5,0.0,251.91,4708.02,19989.59,62.38839,61.35245
2023-11-04 03:00:00,4.0,44.0,6.0,9.21,19871.52,0.0,197.36,4709.09,19674.16,61.35245,56.64106
2023-11-04 04:00:00,5.0,44.0,6.0,9.21,19854.12,0.0,158.97,4701.6900000000005,19695.149999999998,56.64106,57.28841
2023-11-04 05:00:00,6.0,44.0,6.0,9.21,20204.0,0.0,138.85,5445.59,20065.15,57.28841,60.36862
2023-11-04 06:00:00,7.0,44.0,6.0,9.21,21011.15,0.0,132.64,5377.389999999999,20878.510000000002,60.36862,62.11682
2023-11-04 07:00:00,8.0,44.0,6.0,9.21,21758.83,57.44,140.45,5376.82,21560.940000000002,62.11682,60.40575
2023-11-04 08:00:00,9.0,44.0,6.0,9.21,21101.8,470.94,148.6,5355.82,20482.260000000002,60.40575,51.20596
2023-11-04 09:00:00,10.0,44.0,6.0,9.21,20125.17,1040.01,141.19,5367.83,18943.97,51.20596,42.58124
2023-11-04 10:00:00,11.0,44.0,6.0,9.21,18974.58,1301.36,129.45,5395.27,17543.77,42.58124,36.4
2023-11-04 11:00:00,12.0,44.0,6.0,9.21,18059.36,1343.17,130.54,5416.67,16585.65,36.4,36.15254
2023-11-04 12:00:00,13.0,44.0,6.0,9.21,17753.81,1339.76,150.51,5387.450000000001,16263.540000000003,36.15254,34.53722
2023-11-04 13:00:00,14.0,44.0,6.0,9.21,18019.43,1345.6,190.96,5401.139999999999,16482.870000000003,34.53722,36.0
2023-11-04 14:00:00,15.0,44.0,6.0,9.21,19018.16,1359.81,232.72,5364.099999999999,17425.629999999997,36.0,35.63883
2023-11-04 15:00:00,16.0,44.0,6.0,9.21,20627.27,1291.37,292.43,5368.549999999999,19043.47,35.63883,39.38192
2023-11-04 16:00:00,17.0,44.0,6.0,9.21,22525.56,858.82,371.42,5352.87,21295.320000000003,39.38192,63.57518
2023-11-04 17:00:00,18.0,44.0,6.0,9.21,24537.72,227.2,450.67,5338.1,23859.850000000002,63.57518,72.9287
2023-11-04 18:00:00,19.0,44.0,6.0,9.21,25881.72,0.01,523.49,4569.0599999999995,25358.22,72.9287,72.07763
2023-11-04 19:00:00,20.0,44.0,6.0,9.21,25344.77,0.0,573.56,4538.25,24771.21,72.07763,70.65791
2023-11-04 20:00:00,21.0,44.0,6.0,9.21,24624.9,0.0,593.64,4518.0,24031.260000000002,70.65791,69.82357
2023-11-04 21:00:00,22.0,44.0,6.0,9.21,24035.01,0.0,577.56,4516.85,23457.449999999997,69.82357,70.75641
2023-11-04 22:00:00,23.0,44.0,6.0,9.21,22970.21,0.0,530.42,4564.1900000000005,22439.79,70.75641,65.47325
2023-11-04 23:00:00,24.0,44.0,6.0,9.21,21876.92,0.0,483.93,4559.299999999999,21392.989999999998,65.47325,56.25863
2023-11-05 00:00:00,1.0,44.0,7.0,9.21,20856.84,0.0,607.35,5309.21,20249.49,56.25863,63.47185
2023-11-05 01:00:00,2.0,44.0,7.0,9.21,20092.02,0.0,510.0,5297.639999999999,19582.02,63.47185,61.45439
2023-11-05 02:00:00,3.0,44.0,7.0,9.21,19560.41,0.0,466.41,5310.79,19094.0,61.45439,55.89982
2023-11-05 03:00:00,4.0,44.0,7.0,9.21,19178.73,0.0,430.79,5292.18,18747.94,55.89982,52.78244
2023-11-05 04:00:00,5.0,44.0,7.0,9.21,19145.43,0.0,398.75,5293.02,18746.68,52.78244,55.48607
2023-11-05 05:00:00,6.0,44.0,7.0,9.21,19409.25,0.0,377.03,5250.0,19032.22,55.48607,55.59834
2023-11-05 06:00:00,7.0,44.0,7.0,9.21,19475.17,55.73,352.87,5494.71,19066.57,55.59834,56.17859
2023-11-05 07:00:00,8.0,44.0,7.0,9.21,18934.68,437.27,300.8,5728.79,18196.61,56.17859,46.38655
2023-11-05 08:00:00,9.0,44.0,7.0,9.21,18257.23,950.78,235.45,5681.99,17071.0,46.38655,39.12739
2023-11-05 09:00:00,10.0,44.0,7.0,9.21,17398.12,1186.56,198.37,5672.29,16013.189999999999,39.12739,37.88167
2023-11-05 10:00:00,11.0,44.0,7.0,9.21,16654.76,1232.16,191.76,5691.8,15230.839999999998,37.88167,35.04805
2023-11-05 11:00:00,12.0,44.0,7.0,9.21,16671.76,1240.39,209.62,5624.46,15221.749999999998,35.04805,34.66722
2023-11-05 12:00:00,13.0,44.0,7.0,9.21,17292.61,1223.69,239.0,5621.14,15829.92,34.66722,34.50347
2023-11-05 13:00:00,14.0,44.0,7.0,9.21,18431.8,1197.82,263.81,5633.41,16970.17,34.50347,36.38211
2023-11-05 14:00:00,15.0,44.0,7.0,9.21,20344.46,1104.8,296.72,5640.110000000001,18942.94,36.38211,39.27221
2023-11-05 15:00:00,16.0,44.0,7.0,9.21,22654.88,701.44,318.62,5627.42,21634.820000000003,39.27221,51.96335
2023-11-05 16:00:00,17.0,44.0,7.0,9.21,25005.35,171.47,302.26,5496.9,24531.62,51.96335,69.09986
2023-11-05 17:00:00,18.0,44.0,7.0,9.21,26866.73,0.01,272.86,5490.880000000001,26593.86,69.09986,78.02023
2023-11-05 18:00:00,19.0,44.0,7.0,9.21,26616.15,0.0,257.37,5485.950000000001,26358.780000000002,78.02023,68.3591
